video_id,clip_id,text,label,annotation,mode,label_by
PZ-lDQFboO8,2,BUT THE MOVIE ITSELF WAS JUST A LITTLE DRY,-1.8,Negative,train,0
PZ-lDQFboO8,5,NOW IM NOT GONNA LIE THERERE A FEW PARTS THAT HAVE GREAT ACTION SEQUENCES NOW EVEN THOUGH IT IS AN ANIMATED FILM IT DID HAVE SOME GREAT FIGHT SCENES,1.4,Positive,train,0
PZ-lDQFboO8,4,UM EVEN THE KIDS AND THE AUDIENCE ITSELF JUST KIND OF CHUCKLED A LITTLE BIT GAVE A FEW LAUGHS,-1.0,Negative,train,0
PZ-lDQFboO8,7,EVERYTHING YOU SEE IN THE TRAILER ITSELF WAS PRETTY MUCH ALL THE HUMOR YOURE GONNA SEE IN THE MOVIE,-1.6,Negative,train,0
PZ-lDQFboO8,6,UM BUT AS FAR AS HUMOR GOES NOT AS MUCH AS I WAS EXPECTING,-1.6,Negative,train,0
PZ-lDQFboO8,9,UM MAYBE BETTER LIKE NEXT TIME DREAMWORKS BUT FOR THIS ONE FOR ME IT JUST WASNT WHAT I WAS HOPING IT WOULD BE,-2.2,Negative,train,0
PZ-lDQFboO8,8,UM UM A YOU KNOW ALONG WITH THE XXX I WOULD PROBABLY SAYING GO SEE THIS MOVIE AN EARLY SHOWING DONT SPEND A LOT OF MONEY FOR THE NIGHT VIEWING,-0.6,Negative,train,0
QN9ZIUWUXsY,11,UM THE DIRECTION IS A BIT ITS WOBBLY,-1.2,Negative,train,0
QN9ZIUWUXsY,10,ITS ITS A BIT OF A MIXED BAG COZ THERE WERE SOME VERY BRIGHT MOMENTS,0.8,Positive,train,0
QN9ZIUWUXsY,13,BUT WHAT IT LACKS IN THOSE AREAS IT MOST DEFINATELY MAKES UP FOR JUST LIKE SHEER VISUAL SPECTACLE,1.8,Positive,train,0
QN9ZIUWUXsY,12,BASICALLY A LOT OF ELEMENTS THAT I COULD TAKE A MOVIE ON ITS REALLY WOBBLY,-1.4,Negative,train,0
QN9ZIUWUXsY,15,SO MANY MOMENTS IN THIS MOVIE THAT ARE JUST FRAMED AND LIT SO PERFECTLY THAT SO THAT YOU JUST GO LIKE KIND OF HUH THATS REALLY REALLY COOL,2.4,Positive,train,0
QN9ZIUWUXsY,14,I MEAN THIS MOVIE HAS THE MOST GORGEOUS VISUALS OUT OF ANY MOVIES SINCE PROBABLY AVATAR ME IF NOT PRETTIER,2.6,Positive,train,0
QN9ZIUWUXsY,17,IT IT DOESNT MAKE MUCH SENSE I KNOW,-1.2,Negative,train,0
QN9ZIUWUXsY,16,AND THEN TAKE THAT WORLD THAT HAVE BEEN SET LIKE A CRAP TUNNEL OF REALLY KINETIC REALLY WELL DONE ACTION SEQUENCES IN IT AND YOU HAVE TRON LEGACY,2.2,Positive,train,0
QN9ZIUWUXsY,18,AND BASICALLY THIS MAKES NO SENSE,-1.8,Negative,train,0
QN9ZIUWUXsY,1,MAIN DRAW FOR ME FOR THIS MOVIE WAS JUST THE FACT THAT ITS SET IN THIS LIKE RIDICULOUS WORLD WITH ALL THESE BRIGHT BEAUTIFUL COLORS AND RIDICULOUS ACTION SEQUENCES,0.4,Positive,train,0
QN9ZIUWUXsY,3,BUT I DO THINK ITS A VERY INTERESTING ONE,1.2,Positive,train,0
QN9ZIUWUXsY,2,AND I DONT THINK THATS A VERY GOOD MOVIE,-1.6,Negative,train,0
QN9ZIUWUXsY,5,BUT I WAS STILL RIDICILOUSLY ENTERTAINED BY IT,2.6,Positive,train,0
QN9ZIUWUXsY,4,I CAN TELL YOU THAT TRON LEGACY IS NOT A GOOD MOVIE,-2.4,Negative,train,0
QN9ZIUWUXsY,7,TRON LEGACY IS A MOVIE WHERE ON MOST COUNTS THAT I JUDGE MOVIES IT KIND OF FAILS,-1.0,Negative,train,0
QN9ZIUWUXsY,6,ARE THESE TWO THINGS POSSIBLE IN THE SAME SENTANCEI I REALLY DO THINK SO,0.8,Positive,train,0
QN9ZIUWUXsY,9,THE SCRIPT CAN BE HORRIBLE,-2.0,Negative,train,0
QN9ZIUWUXsY,8,THE PERFORMANCES ARE NAH,-1.4,Negative,train,0
Qr1Ca94K55A,11,AND SOME REALLY COOL GUN FIGHTS,2.0,Positive,train,0
Qr1Ca94K55A,10,UM ONE OF THE BIG THINGS I WAS DISAPPOINTED THOUGH WAS I FELT THAT THEY COULDVE DONE A LOT MORE WITH 3D,-1.6,Negative,train,0
Qr1Ca94K55A,13,UM NOW I DONT REALLY RECOMMEND THIS IF YOU GO ON A DATE WITH SOME GIRL,-2.0,Negative,train,0
Qr1Ca94K55A,12,AND I THOUGHT IT WAS JUST GONNA BE MORE THAN THAT BUT SO I WAS A LITTLE DISAPPOINTED IN THAT,-1.8,Negative,train,0
Qr1Ca94K55A,14,UM BUT IF YOURE XXX MOVIE GOER LIKE I AM I TOTALLY RECOMMEND SEEING THIS BECAUSE ITS JUST A FUN ENTERTAINING MOVIE AND I THINK THAT YOU WILL ENJOYE IT,2.6,Positive,train,0
Qr1Ca94K55A,1,NOW THIS MOVIE IS JUST RIDICULOUS AND I I THOUGHT IT WAS EXCELLENT,3.0,Positive,train,0
Qr1Ca94K55A,3,SHE DIDNT REALLY DO ANYTHING FOR ME,-1.6,Negative,train,0
Qr1Ca94K55A,2,HER ACTING WAS PRETTY BAD,-2.0,Negative,train,0
Qr1Ca94K55A,5,AND HIS ACTING WASNT REALLY GOOD IN THAT MOVIE,-1.6,Negative,train,0
Qr1Ca94K55A,4,BUT THE REAL STAR THAT FELL OUT OF THIS MOVIE WAS WILLIAM FICHTNER CHARACTER OR WILLIAM FICHTNER,1.4,Positive,train,0
Qr1Ca94K55A,7,AND WHATEVER SO NO IM NOT SAYING THIS MOVIE IS BAD COZ ITS ITS NOT,-0.8,Negative,train,0
Qr1Ca94K55A,6,BUT IT MADE IT HYSTERICAL AND IT WAS JUST FUNNY WITH ALL OF THESE LITTLE ONE LINERS THAT HE HAD,2.2,Positive,train,0
Qr1Ca94K55A,9,IT WAS IT WAS GOOD,1.8,Positive,train,0
Qr1Ca94K55A,8,LIKE I SAID BEFORE IT HAD TACKY ONE LINERS THAT WERE JUST HYSTERICAL,1.6,Positive,train,0
Sqr0AcuoNnk,20,THE WHOLE TIME I SAW HER ALL I THOUGHT WAS HELEN HUNT AND RENEE ZELLWEGGER,-0.4,Negative,train,0
Sqr0AcuoNnk,21,ANOTHER THING WAS THE FACT THAT THERE WAS NOT ONE HEALTHY RELATIONSHIP OR POSITIVE GOOD RELATIONSHIP IN THIS WHOLE MOVIE,-2.0,Negative,train,0
Sqr0AcuoNnk,22,BUT THATS KIND OF DEPRESSING,-1.4,Negative,train,0
Sqr0AcuoNnk,1,I DONT REALLY KNOW I DONT ITS SO WEIRD,-0.75,Negative,train,0
Sqr0AcuoNnk,3,AND THERE WERE TIMES THAT I THOUGHT IT WAS FUNNY,0.6,Positive,train,0
Sqr0AcuoNnk,2,I THERE WERE TIMES IN THE MOVIE WHERE I FELT REALLY BORED,-1.8,Negative,train,0
Sqr0AcuoNnk,5,I JUST DONT THINK IT WAS VERY GOOD,-2.2,Negative,train,0
Sqr0AcuoNnk,4,AND THERE WERE TIMES THAT I WAS JUST SITTING THERE AFTER THEY SAID THEIR JOKES AND I WAS LIKE THATS NOT NOBODYS LAUGHING THATS NOT FUNNY,-2.2,Negative,train,0
Sqr0AcuoNnk,7,SO I THINK THAT NO STRINGS ATTACHED WAS BETTER THAN FRIENDS WITH BENEFITS,0.8,Positive,train,0
Sqr0AcuoNnk,6,AND THIS IS THE THING FRIENDS WITH BENEFITS AND NO STRINGS ATTACHED THEY ARE THE SAME MOVIE DIFFERENT WAYS OF GETTING TO THE SAME POINT BUT ITS THE SAME POINT,-0.6,Negative,train,0
Sqr0AcuoNnk,9,I THOUGHT IT WAS VERY FUNNY,2.0,Positive,train,0
Sqr0AcuoNnk,8,I WAS NOT BORED DURING NO STRINGS ATTACHED,0.6,Positive,train,0
Sqr0AcuoNnk,11,BUTSIGH IT HAD A LOT OF REALLY BAD MOMENTS,-1.4,Negative,train,0
Sqr0AcuoNnk,10,UM AND UH FRIENDS WITH BENEFITS HAD ITS MOMENTS,0.0,Neutral,train,0
Sqr0AcuoNnk,13,HE IS BRILLIANT THERE IS NOT A MOVIE THAT I SEE HIM IN THAT I DONT END UP CRYING BECAUSE HE IS SO FANTASTIC AND HE JUST BREAKS YOUR HEART WHENEVER HE DOES YOU KNOW A ROLE THAT USUALLY HIS ROLES DO BREAK YOUR HEART AT SOME POINT SO DEFINITELY DID IN THIS MOVIE,2.8,Positive,train,0
Sqr0AcuoNnk,12,AND HE IS ONE OF MY FAVORITE ACTORS EVER,2.0,Positive,train,0
Sqr0AcuoNnk,15,THE LADY WHO PLAYS JUSTIN TIMBERLAKES SISTER UM I THOUGHT SHE WAS VERY GOOD IN THIS MOVIE,2.2,Positive,train,0
Sqr0AcuoNnk,14,I LIKE TEARED UP IN FRIENDS WITH BENEFITS BECAUSE OF HIM,1.4,Positive,train,0
Sqr0AcuoNnk,17,AND SHE LOOKS LIKE RENEE ZELLWEGGER AND HELEN HUNT FROM A TWISTER MOVIE,-0.2,Negative,train,0
Sqr0AcuoNnk,16,AND I THOUGHT SHE WAS JUST LIKE REALLY NATURAL AND FUNNY,2.0,Positive,train,0
Sqr0AcuoNnk,19,IT WAS WEIRD,-1.0,Negative,train,0
Sqr0AcuoNnk,18,AND SHE TALKS LIKE HER TOO,0.2,Positive,train,0
TvyZBvOMOTc,11,LIP SMAKCING A LOT OF THIS MOVIE BRINGS A CUTE LAUGH HERE AND THERE,1.0,Positive,train,0
TvyZBvOMOTc,10,EVEN THOUGH THE WHOLE MOVIE IS BASED ON WHETHER SHE GETS TO DUBLIN IN TIME YOURE NEVER REALLY WORRIED ABOUT IT BECAUSE YOU KNOW SHE GETS THERE,-0.4,Negative,train,0
TvyZBvOMOTc,13,AND SEEM TO BE REALLY ENJOYING THEMSELVES THE WHOLE WAY THROUGH,1.8,Positive,train,0
TvyZBvOMOTc,12,AND BOTH THE ACTORS AMY ADAMS AND MATTHEW GOODE WORK WELL WITH EACH OTHER,1.4,Positive,train,0
TvyZBvOMOTc,15,ALL IN ALL IF YOURE LOOKING FOR A CUTE ROMANTIC COMEDY WITH A BEAUTIFUL SETTING THEN THIS WILL PROBABLY BE A GOOD MOVIE FOR YOU,2.0,Positive,train,0
TvyZBvOMOTc,14,EVEN WHEN THEYRE FIGHTING IN THE MOVIE THOUGH IT JUST SEEMS LIKE ITS THEIR BANTER NOT ACTUAL DISLIKE,-0.8,Negative,train,0
TvyZBvOMOTc,1,WHICH WOULD HAVE BEEN A BETTER NAME FOR THE MOVIE,-0.2,Negative,train,0
TvyZBvOMOTc,3,THE COUNTRYSIDE WHICH THEY SHOWED WHILE GOING ACROSS IRELAND WAS ASTOUNDINGLY BLE BEAUTIFUL,2.0,Positive,train,0
TvyZBvOMOTc,2,AND I REALLY ENJOYED IT,2.2,Positive,train,0
TvyZBvOMOTc,5,ALTHOUGH I ENJOYED THE MOVIE,1.2,Positive,train,0
TvyZBvOMOTc,4,AND IN THE SCENE WITH THE DESTROYED CASTLE IT REALLY REMINDED ME WHY I WANT TO GO THERE SO BADLY,1.4,Positive,train,0
TvyZBvOMOTc,7,ITS A FUN CHICK FLICK,1.6,Positive,train,0
TvyZBvOMOTc,6,IF I THINK ABOUT IT HONESTLY THE PLOT WASNT THAT GREAT,-1.2,Negative,train,0
TvyZBvOMOTc,9,LIP SMACKING ALL THE PROBLEMS THAT COME TO STOP THEM FROM GETTING TO THEIR DESTINATION ARE ALTHOUGH PLAUSIBLE A LITTLE WEAK,-0.8,Negative,train,0
TvyZBvOMOTc,8,BUT OTHER THAN THAT IT DOESNT REALLY HOLD UP UNDER INSPECTION,-1.6,Negative,train,0
VCslbP0mgZI,11,SO ZACH SNYDER HERE IS MAKING A MOVIE THATS OSTENSIBLY ABOUT FEMALE EMPOW EMPOWERMENT BUT ITS A MOVIE ABOUT FEMALE EMPOWERMENT WHICH INCLUDES A LOT OF CLEARING THROAT SLAPPING THAT INCLUDES A LOT OF WOMEN IN BUSTIERS THAT INCLUDES A LOT OF VIOLENCE DONE AGAINST WOMEN AND ULTIMATELY IN WHICH MOST OF THE WOMEN END UP COMPLETELY DISEMPOWERED,-2.6,Negative,train,0
VCslbP0mgZI,10,IT WOULD BE COMPLETELY INAPPROPRIATE IN FACT IT WOULD BE RACIST,-2.2,Negative,train,0
VCslbP0mgZI,13,I COULD KINDA SEE THAT IN A SORT OF CHRIS ROCK DAVE CHAPELLE WAY,1.0,Positive,train,0
VCslbP0mgZI,12,CLAPPING LAUGHING SO OKAY IF ZACH SNYDER WERE A WOMAN I WOULD SAY OKAY SHES MAKING A COMMENT ABOUT THE WAY WOMEN CANT BE EMPOWERED IN MALE DOMINATED SOCIETIES IN THE WAY MEN UM DISTRACT AND AND HURT AND DAMAGE WOMEN AND PREVENT THEM FROM ASSERTING WHO THEY REALLY ARE,-0.4,Negative,train,0
VCslbP0mgZI,15,SO IF I GIVE ZACH SNYDER THE BENEFIT OF THE DOUBT THIS IS A MOVIE THAT LOOKS GREAT HAS SOME BAD ACTING,0.4,Positive,train,0
VCslbP0mgZI,14,BUT ZACH SNYDER IS A GUY AND BECAUSE OF THAT THIS STUFF KINDA ENDS UP LOOKING LIKE THE SH HE MAN WOMAN HATERS CLUB,-1.6,Negative,train,0
VCslbP0mgZI,17,IF I DONT GIVE ZACH SNYDER THE BENEFIT OF THE DOUBT,-0.6,Negative,train,0
VCslbP0mgZI,16,AND HAS WAY TOO MUCH VIOLENCE AGAINST WOMEN,-1.8,Negative,train,0
VCslbP0mgZI,1,POOP,-2.5,Negative,train,0
VCslbP0mgZI,3,GUARDIANS OF OWL LAND WHATEVER THAT CAME OUT AND I NEVER SAW IT,0.0,Neutral,train,0
VCslbP0mgZI,2,MUSIC IN BACKGROUND LAUGHING CURRENTLY IN THEATRES STARRING NO ONE YOUVE EVER HEARD OF,-0.6,Negative,train,0
VCslbP0mgZI,5,UM HERES WHY YES STUTTERING T THERES PROBLEMS WITH THIS AND I WANNA TALK ABOUT THEM BUT YOU KNOW IT LOOKS BEAUTIFUL,0.4,Positive,train,0
VCslbP0mgZI,4,AND THIS SUCKERS GETTING THIS SUCKER IS GETTING PANNED LIKE LAST AIRBENDER GARBAGE PANNED AND I WANNA SAY THIS I DID NOT THINK IT WAS LIKE LAST AIRBENDER GARBAGE,-2.6,Negative,train,0
VCslbP0mgZI,7,IT ACTUALLY HAS SOME SOME THEM THEMATICALLY IT HAS SOME COOL THEMES ABOUT HEROISM AND ABOUT LIKE TAKING OWNERSHIP OF YOURSELF AND THINGS LIKE THAT WHICH I RESONATED WITH AND I WHI AND WHICH I APPRECIATED,1.8,Positive,train,0
VCslbP0mgZI,6,THERE ARE SOME REALLY COOL UH MOMENTS IN THIS,2.0,Positive,train,0
VCslbP0mgZI,9,UM IF LIKE ME OR LAUGHING SOME OTHER WHITE PERSON OR HISPANIC PERSON OR WHATEVER DID THE SAME JOKES IT WOULD NOT BE FUNNY,-2.0,Negative,train,0
VCslbP0mgZI,8,BUT HERES THE ESSENTIAL PROBLEM WITH THIS MOVIE THE ESSENTAIL PROBLEM OF THIS MOVIE WELL MAYBE THIS WOULD BE THE BEST WAY TO PUT IT UM THERE WAS A UH A COMEDIAN NAMED DAVE CHAPELLE UM AND DAVE CHAPELLE UM AND ANOTHER COMEDIAN CHRIS ROCK ARE UM AFRICAN AMERICAN AND IN THEIR COMEDY THEY SOMETIMES TAKE ON AFRICAN AMERICAN CULTURE WHAT THEY PERCEIVE TO BE AFRICAN AMERICAN CULTURE AND SO THEY WILL ESSENTIALLY MAKE FUN OF BLACK PEOPLE AND THE THING WITH DAVE CHAPELLE AND WITH CHRIS ROCK IS BECAUSE THEYRE BLACK THEY CAN KINDA DO THAT AND THERES SOMETHING ABOUT THAT THATS ACCEPTABLE,-1.6,Negative,train,0
VbQk4H8hgr0,54,AND IT WASNT WORTH IT IN MY OPINION TO GO SEE IT,-2.4,Negative,train,0
VbQk4H8hgr0,42,SO THAT JUST PISSED ME OFF MORE,-2.4,Negative,train,0
VbQk4H8hgr0,48,AND I LOVED IT AND THIS ONE JUST WAS A FLAT OF DISAPPOINTMENTS,-2.2,Negative,train,0
VbQk4H8hgr0,43,BUT REALLY I COULDVE SHOULDVE JUST WALKED UP AND LEFT AT THAT MOMENT,-2.4,Negative,train,0
VbQk4H8hgr0,49,SO IM GONNA RATE THIS ONE TWO STARS,-1.8,Negative,train,0
VbQk4H8hgr0,52,BECAUSE THE MOVIE DID HAVE SOME POINTS WHEN I WAS LAUGHING,0.4,Positive,train,0
VbQk4H8hgr0,53,BUT VERY FEW,-0.8,Negative,train,0
VbQk4H8hgr0,24,UM IT WAS A WASTE OF MY TIME,-2.8,Negative,train,0
VbQk4H8hgr0,25,AND I DONT SUGGEST ANYONE GO SEE IT,-2.2,Negative,train,0
VbQk4H8hgr0,26,IF YOURE HOPING TO IF YOU HAVE TO HAVE IF YOU HAVE KIDS AND YOURE FORCED TO GO WHICH YOU PROBABLY WILL IF YOU HAVE KIDS YOU KNOW PUT UP WITH IT AS A PARENT,-1.6,Negative,train,0
VbQk4H8hgr0,27,BUT ON YOUR OWN DONT GO SEE IT,-1.8,Negative,train,0
VbQk4H8hgr0,20,IT COULDVE BEEN SO MUCH BETTER I I COULDVE I SAW IT BEING SO MUCH BETTER IN MY HEAD BUT IT JUST WASNT,-2.0,Negative,train,0
VbQk4H8hgr0,21,IT DISAPPOINTED ME HIGHLY,-2.2,Negative,train,0
VbQk4H8hgr0,22,AND I WAS JUST SORT OF DISCOURAGED AFTER SEEING THE MOVIE,-2.6,Negative,train,0
VbQk4H8hgr0,23,AND IM DEFINATELLY WISH I HAD MY MONEY BACK,-3.0,Negative,train,0
VbQk4H8hgr0,46,IT COULDVE BEEN SO MUCH BETTER,-1.8,Negative,train,0
VbQk4H8hgr0,47,THAN THE SECOND SEQUEL WAS REALLY GREAT,2.2,Positive,train,0
VbQk4H8hgr0,44,IT WAS BORING,-2.0,Negative,train,0
VbQk4H8hgr0,45,AND NOT AT ALL ORIGINAL IN MY OPINION,-2.2,Negative,train,0
VbQk4H8hgr0,28,ITS NOT REALLY THAT GREAT,-2.0,Negative,train,0
VbQk4H8hgr0,29,EVERYONE IS SPLIT ON THIS ONE JUST AS THEY WERE ON SPIDERMAN,-0.4,Negative,train,0
VbQk4H8hgr0,40,AND THE CHARACTERS JUST WERENT THE SAME AS THE FIRST TWO THAT I FELL IN LOVE WITH THEM,-1.2,Negative,train,0
VbQk4H8hgr0,41,IT JUST KIND OF MADE ME WANNA REALLY WALK OUT OF THE THEATER,-2.6,Negative,train,0
VbQk4H8hgr0,1,AND THIS IS THE ONE THAT I CAN SAY WAS DEFINATELLY DISAPPOINTED,-2.2,Negative,train,0
VbQk4H8hgr0,3,AND I WAS REALLY HOPING THAT THIS ONE BE JUST AS GOOD,-0.8,Negative,train,0
VbQk4H8hgr0,2,I LOVE THE FIRST SHREK AND THE SECOND SHREK,2.0,Positive,train,0
VbQk4H8hgr0,5,I WAS REALLY DISAPPOINTED WITH THAT,-2.2,Negative,train,0
VbQk4H8hgr0,4,AND IT JUST THAT IT HADNT ANYTHING NEW TO OFFER,-2.2,Negative,train,0
VbQk4H8hgr0,7,AND IT OFFERED NOTHING OF THE SUCH,-2.0,Negative,train,0
VbQk4H8hgr0,6,I MEAN I WENT IN THERE HOPING TO SEE SOMETHING ORIGINAL AND FUNNY LIKE THE FIRST TWO,-1.8,Negative,train,0
VbQk4H8hgr0,9,THERE WAS A FEW JOKES OK YEAH MAKE YOU GIGGLE OR SOMETHING,0.6,Positive,train,0
VbQk4H8hgr0,8,IT WASNT REMOTLY FUNNY,-0.4,Negative,train,0
VbQk4H8hgr0,51,BUT IM GONNA GIVE IT A TWO TO BE FAIR,-1.2,Negative,train,0
VbQk4H8hgr0,39,BUT I STILL FIND IT POINTLESS IN THE END OF THE MOVIE,-2.0,Negative,train,0
VbQk4H8hgr0,38,I MEAN ITS PLEASENT TO THE STORY,-0.2,Negative,train,0
VbQk4H8hgr0,11,NOTHING REALLY THAT FUNNY,-1.0,Negative,train,0
VbQk4H8hgr0,10,BUT THATS NOTHING MAJOR,-0.25,Negative,train,0
VbQk4H8hgr0,13,THE CHARACTERS ARE ALL THE SAME,-1.6,Negative,train,0
VbQk4H8hgr0,12,OR ANYTHING ORIGINAL,-1.6,Negative,train,0
VbQk4H8hgr0,15,AND I LOVED PUSS IN BOOTS,2.0,Positive,train,0
VbQk4H8hgr0,14,AND NOT EVEN AS GOOD AS THE FIRST TWO MOVIES,-1.2,Negative,train,0
VbQk4H8hgr0,17,THE DONKEY AND PUSS IN BOOTS RIVALRY THATS GOING ON IT JUST IT WASNT AS FUNNY THE THIRD TIME AROUND,-1.8,Negative,train,0
VbQk4H8hgr0,16,AND HE WASNT EVEN THAT GREAT THIS TIME AROUND,-2.0,Negative,train,0
VbQk4H8hgr0,19,PLAIN AND SIMPLY IT WAS DULL FOR ME,-2.0,Negative,train,0
VbQk4H8hgr0,18,AND THERE WAS NOTHING NEW TO OFFER,-2.0,Negative,train,0
VbQk4H8hgr0,31,I HAVE TO AGREE ON THE NEGATIVE SIDE IT WAS NOT GREAT,-1.4,Negative,train,0
VbQk4H8hgr0,30,AND JUST THEY ARE WITH ALL THE OTHER SEQUELS THAT ARE COMING OUT AN THIS ONE,0.0,Neutral,train,0
VbQk4H8hgr0,37,SO THE ADDITION OF THIS CHARACTER WAS PRETTY POINTLESS,-1.8,Negative,train,0
VbQk4H8hgr0,36,AND NONE OF THEM WERE REALLY THAT GREAT I MEAN STANDS OUT IN YOUR MIND,-1.4,Negative,train,0
VbQk4H8hgr0,35,BUT THEY DIDNT EVEN GIVE HIM THAT MUCH TO DO THE HE HAD ONLY FEW MINOR LINES,-1.8,Negative,train,0
VbQk4H8hgr0,34,AND THERES A NE AN INTRODUCTION OF A NEW CHARACTER JUSTINE TIMBERLAKES CHARACTER ALREADY IN THE FILM,-0.2,Negative,train,0
VbQk4H8hgr0,33,I MEAN THERES A FEW MOMENTS YEAH THAT ARE ORIGINAL AND FUNNY,0.4,Positive,train,0
VbQk4H8hgr0,55,SO I DEFINATELLY SUGGEST,0.2,Positive,train,0
VbQk4H8hgr0,32,IT WASNT EVEN REMOTELY GOOD,-2.8,Negative,train,0
VbQk4H8hgr0,50,IT SHOULDVE REALLY BE ONE,-1.0,Negative,train,0
Vj1wYRQjB-o,1,WELL HE PLAYS THAT WELL SO HES A GOOD VILLAIN,1.4,Positive,train,0
Vj1wYRQjB-o,3,ITS PRETTY PRETTY SCARY LOOKING,-0.8,Negative,train,0
Vj1wYRQjB-o,2,HE ALSO HAS SOME REALLY COOL GUNS SO THAT ITS LIKE A DESERT EAGLE BUT IT HAS TO BARRELS TO IT,2.2,Positive,train,0
Vj1wYRQjB-o,5,AND I WHO WOULD I MEAN,0.5,Positive,train,0
Vj1wYRQjB-o,4,I WOULDNT WANT THAT POINTED AT ME,-0.8,Negative,train,0
Vj1wYRQjB-o,7,THE ACTION THEY DO HAVE IS REALLY WELL DONE,1.8,Positive,train,0
Vj1wYRQjB-o,6,UM LIKE I SAID I THOUGHT THE MOVIE WAS GREAT,2.2,Positive,train,0
Vj1wYRQjB-o,9,THEY DID A GOOD JOB WITH THE FIGHT SCENES,2.0,Positive,train,0
Vj1wYRQjB-o,8,UM THEY DID A GOOD JOB WITH CAR,1.6,Positive,train,0
W8NXH0Djyww,24,UM BUT THIS MOVIE IT HAD EVERYTHING HUMOR ROMANCE ACTION,2.6,Positive,train,0
W8NXH0Djyww,25,OF COURSE UM IT WAS JUST IT WAS FUN IT WAS A FUN ENTERTAINING MOVIE,1.8,Positive,train,0
W8NXH0Djyww,26,UH IT WAS GOOD FOR THE ENTIRE FAMILY,2.0,Positive,train,0
W8NXH0Djyww,27,UM DEFINITELY RECOMMEND CHECKING SEEING THIS UH CHECKING THIS MOVIE OUT,1.4,Positive,train,0
W8NXH0Djyww,20,IM NOT EVEN SURE WHAT THEY WERE,-1.0,Negative,train,0
W8NXH0Djyww,21,IT WAS JUST SO COOL,2.6,Positive,train,0
W8NXH0Djyww,22,LIKE A COVERED WAGON HORSE KINDA COWBOY CHASE SEQUENCE,-0.2,Negative,train,0
W8NXH0Djyww,23,OH IT WAS SO COOL,2.2,Positive,train,0
W8NXH0Djyww,28,UH I RATED IT FOUR OUT OF FIVE STARS,1.8,Positive,train,0
W8NXH0Djyww,29,UM THE ONE THING I DIDNT LIKE ABOUT THIS MOVIE WAS THEY BROUGHT THE MAIN CHARA UH THE BAD CHARACTER I SHOULD SAY IN KINDA LATE,-1.5,Negative,train,0
W8NXH0Djyww,1,NOW RANGO WAS JUST FANTASTIC,2.8,Positive,train,0
W8NXH0Djyww,3,UH IT WAS SO MUCH BETTER THAN I THOUGHT IT WAS GOING TO BE,2.4,Positive,train,0
W8NXH0Djyww,2,SURPRISED ME,-0.25,Negative,train,0
W8NXH0Djyww,5,IT HAD ALL THIS STEREOTYPICAL TRAITS OF A WESTERN TOWN,-0.8,Negative,train,0
W8NXH0Djyww,4,AND THIS TOWN WAS LIKE FROM A GOOD OLD WESTERN,0.6,Positive,train,0
W8NXH0Djyww,7,IT WAS A GREAT MOVIE,2.0,Positive,train,0
W8NXH0Djyww,6,I DUNNO BUT IT WAS IT WAS COOL,1.6,Positive,train,0
W8NXH0Djyww,9,THE ALL THE ANIMALS WERE JUST SO FUNNY,2.0,Positive,train,0
W8NXH0Djyww,8,AND NOW WHAT I LOVED ABOUT THIS MOVIE WAS LIKE THE SUPPORTING CHARACTERS IN THIS MOVIE,2.2,Positive,train,0
W8NXH0Djyww,11,THEYRE LIKE THE DUMB KINDA COWBOYS THAT DONT KNOW WHAT THEYRE DOING ALWAYS ASKING DUMB QUESTIONS STAYING SAYING STUPID SHIT,-2.2,Negative,train,0
W8NXH0Djyww,10,UM THEY ALL PLAYED OFF EACH OTHER,0.8,Positive,train,0
W8NXH0Djyww,13,AND THE STUFF HE SAID WAS JUST IT WAS JUST SO FUNNY,2.2,Positive,train,0
W8NXH0Djyww,12,AND IT WAS JUST OH IT WAS HYSTERICAL,2.4,Positive,train,0
W8NXH0Djyww,15,ALL THE CINEMATOGRAPHY IN THIS MOVIE WAS GREAT,2.4,Positive,train,0
W8NXH0Djyww,14,AND HE DID A WONDERFUL JOB,2.2,Positive,train,0
W8NXH0Djyww,17,UM LIKE THIS MOVIE HAD GREAT ACTION SEQUENCES,1.0,Positive,train,0
W8NXH0Djyww,16,LIKE ALL THE SUNSETS AND ALL THE LANDSCAPES OF THE FILMS THEY JUST LOOKED SO REALISTIC IN EVERY ALMOST EVERY SCENE,2.4,Positive,train,0
W8NXH0Djyww,19,OR NAH I WOULDNT SAY POSSUMS BUT PRAIRIE DOGS,-0.75,Negative,train,0
W8NXH0Djyww,18,THIS AW THIS ONE REALLY COOL ACTION SEQUENCES WHERE LIKE THIS RONNY UH JOHNNY DEPPS POSSE THEY WERE GETTING CHASED BY ALL THESE LIKE POSSUMS,2.2,Positive,train,0
W8NXH0Djyww,31,UM EVERYTHING ELSE HELD UP ITS OWN,0.6,Positive,train,0
W8NXH0Djyww,30,BUT THAT DIDNT REALLY MATTER,-0.4,Negative,train,0
W8NXH0Djyww,32,UM DEFINITELY CHECK OUT THIS MOVIE RANGO UH IN A THEATRE NEAR YOU,2.0,Positive,train,0
WKA5OygbEKI,20,I DEFINITELY WILL BUY IT,0.0,Neutral,valid,0
WKA5OygbEKI,21,BUT UH IT WAS WORTH THE FREE MOVIE PASSES THAT I USED ON IT,1.6,Positive,valid,0
