id	start	stop	cid	vid	text	label	elapse
8OtFthrtaJM_18	140.6229025	143.1970522	18	8OtFthrtaJM	MATT DAMON IS A YOU KNOW HES A PRETTY FUNNY GUY	1.4	2.5741496999999924
8d-gEyoeBzc_24	126.1657596	139.3956916	24	8d-gEyoeBzc	BUT HE ACTUALLY FOUND UM WHEN HES SEEN COME UP IT SLOWED THE MOVIE DOWN UM AND THIS IS THE PROBLEM UM WITH PREDATOR TO PREDATORS COMPARED TO PREDATOR	-1.4	13.229931999999991
8d-gEyoeBzc_25	139.3956916	141.7403628	25	8d-gEyoeBzc	PREDATOR IS REALLY WELL PACED MOVIE	1.8	2.344671200000022
8d-gEyoeBzc_26	141.7403628	155.2297052	26	8d-gEyoeBzc	AND IT PICKS UP SPEED AND NEVER LETS GO EV EVEN IN THE SAME XXX WHERE THEY THEY SLOW YOU KNOW THEY MEANT TO HAVE SOME DIALOGUE AND AND TALK ABOUT WHATS GOING ON YO YOU KNOW	1.0	13.489342399999998
8d-gEyoeBzc_27	155.2297052	158.6818594	27	8d-gEyoeBzc	IT FELT THE MOVIE SLOWED DOWN WHERES IT IN THE MIDDLE OF THIS	-1.4	3.4521541999999954
8d-gEyoeBzc_20	86.83514739	92.74172336	20	8d-gEyoeBzc	UM HE HAD SOME FUNNY HE HAD A FEW ONE LINES THAT WAS QUITE QUITE FUNNY	1.2	5.906575969999992
8d-gEyoeBzc_21	92.74172336	111.1798186	21	8d-gEyoeBzc	YEAH ONCE UNFORTUNATELY UM I THINK IN THE WRITING SOMEWHERE THEY THEY JUST WERENT UM DEVELOPED ENOUGH FEAR TO CARE ABOUT THEM UM AND THAT INCLUDES IS IT TOPHER GRACES I THINK I THINK HIS NAME WAS INCLUDS HIS CHARACTER UM	-2.0	18.43809524000001
8d-gEyoeBzc_22	109.9426304	118.8024943	22	8d-gEyoeBzc	UM I JUST DIDNT THINK IT WAS WELL DEVELOPED ENOUGH AND UM I ALSO I I INCLUDE IN THAT LAURENCE FISHBURNES CHARACTER AS WELL	-1.0	8.859863900000008
8d-gEyoeBzc_23	118.8024943	126.1657596	23	8d-gEyoeBzc	WHO I THINK RODRIGEZ WHEN HE WROTE THE MO WROTE THE MOVIE WAS GOING FOR A MARLON BRANDO APOCALIPSE NOW TYPE OF CHARACTER	-0.4	7.363265299999995
8d-gEyoeBzc_28	158.6818594	164.0995465	28	8d-gEyoeBzc	WHEN WHEN THEY THEY WITH UM LAURENCE FISHBURNE CHARACTER IT DOES SLOW DOWN A GREAT DEAL	-0.8	5.417687099999995
8d-gEyoeBzc_29	164.0995465	168.4197279	29	8d-gEyoeBzc	I DIDNT REALLY FEEL UM THE INCLUSION OF HIS CHARATER WAS NECESSARY	-1.4	4.320181399999996
8d-gEyoeBzc_1	1.928117914	4.472335601	1	8d-gEyoeBzc	UM IM GONNA GIVE THE REASONS WHY I LIKE HIM	1.2	2.544217687
8d-gEyoeBzc_3	12.78344671	26.63197279	3	8d-gEyoeBzc	UM WHICH I THINK RODRIGEZ WAS GOING FOR HE TH TH HE ALWAYS SAID THAT HE WAS GONNA DO THE SEQUEL UM HE WANTED THIS TO BE UM TH THE PREDATOR EQUIVALENT OF ALIENS	-0.2	13.84852608
8d-gEyoeBzc_2	4.472335601	12.78344671	2	8d-gEyoeBzc	BUT MOSTLY IM GONNA GIVE THE REASONS OF WHY I DONT THINK HES GONNA BE A CLASSIC IN THE SAME WAY AS THE FIRST MOVIE PREDATOR OR ALIENS	-0.8	8.311111108999999
8d-gEyoeBzc_5	30.71269841	36.3	5	8d-gEyoeBzc	UM AND IM GONNA REALLY POINT OUT WHY THAT I DONT THINK HE REALLY PULLED HE PULLED THAT OFF	-2.0	5.587301589999996
8d-gEyoeBzc_4	26.63197279	30.71269841	4	8d-gEyoeBzc	UM AS UM YOU KNOW AS ALIENS WAS TO ALIEN	-0.2	4.080725620000003
8d-gEyoeBzc_7	40.0414966	42.27641723	7	8d-gEyoeBzc	UM BUT I DID ENJOY IT	0.2	2.2349206299999977
8d-gEyoeBzc_6	36.3	40.0414966	6	8d-gEyoeBzc	UM WHY WAS A MISTAKE REALLY TO TRY AND DO THAT	-1.5	3.741496600000005
8d-gEyoeBzc_9	47.93356009	52.92222222	9	8d-gEyoeBzc	THE CHARACTERS WERE WELL DEVELOPED UM NOT ALL OF THE CHARACTERS	1.4	4.988662130000002
8d-gEyoeBzc_8	42.27641723	47.02562358	8	8d-gEyoeBzc	SO UM IM GONNA POINT OUT THE STUFF I DID LIKE THERE WERE SOME ACTION SCENES IN IT	1.2	4.7492063500000015
8d-gEyoeBzc_11	58.38979592	60.91405896	11	8d-gEyoeBzc	UM I I LIKED AGENT BRODYS CHARACTER	1.6	2.524263040000001
8d-gEyoeBzc_10	52.92222222	58.38979592	10	8d-gEyoeBzc	BUT UM I WOULD SAY THAT UM THERE WAS THERES GOOD THERE WERE FOUR GOOD CHARACTERS IN THERE	0.6	5.4675736999999955
8d-gEyoeBzc_13	63.66780045	65.36394558	13	8d-gEyoeBzc	YOU KNOW WELL DRAWN OUT CHARACTER	1.4	1.696145130000005
8d-gEyoeBzc_12	60.91405896	63.66780045	12	8d-gEyoeBzc	I THOUGHT HE WAS UM WELL DEVELOPED	1.6	2.753741490000003
8d-gEyoeBzc_15	66.43151927	70.22290249	15	8d-gEyoeBzc	I LIKED THE GIRL WHO WAS THE ISRAELI SNIPER	0.8	3.79138322
8d-gEyoeBzc_14	65.36394558	66.43151927	14	8d-gEyoeBzc	SOMEONE YOU CARED ABOUT	0.0	1.067573689999989
8d-gEyoeBzc_17	72.49773243	75.73038549	17	8d-gEyoeBzc	UM I LIKED THE RUSSIAN GUY JURI	1.0	3.232653060000004
8d-gEyoeBzc_16	70.22290249	72.49773243	16	8d-gEyoeBzc	I THOUGHT SHE WAS THE NUMBER ONE WELL DRAWN CHARACTER	1.2	2.2748299400000036
8d-gEyoeBzc_19	80.97845805	86.83514739	19	8d-gEyoeBzc	AND XXX WAS AN INTERESTING CHARACTER	1.6	5.856689340000003
8d-gEyoeBzc_18	77.00748299	80.97845805	18	8d-gEyoeBzc	UM YOU CARED YOU THERE WAS ENOUGH IN THERE FOR YOU TO CARE ABOUT HIM	0.6	3.9709750600000007
8d-gEyoeBzc_30	168.4197279	169.8564626	30	8d-gEyoeBzc	UM IT COULDVE BEEN WRITTEN OUT	-0.8	1.4367346999999882
8qrpnFRGt2A_24	162.3834467	166.2845805	24	8qrpnFRGt2A	I MEAN THIS MOVIE MAKES UM MAKES UM STAR WARS PRETTY CLOSE	0.0	3.9011337999999967
8qrpnFRGt2A_25	166.2845805	168.3897959	25	8qrpnFRGt2A	I MEAN ITS ITS ABOUT THAT LEVEL STAR WAR IS	0.2	2.1052153999999916
8qrpnFRGt2A_26	168.3897959	179.993424	26	8qrpnFRGt2A	PRETTY CLOSE AS FAR AS JUST CGI HEAVY LIKE THIS TIME ITS WHAT ITS LIKE HUMAN FACE AND EVERYTHING AROUND THAT FACE IS CARTOON CGI COMPUTER EFFECTS	-1.2	11.603628100000009
8qrpnFRGt2A_20	142.8877551	149.28322	20	8qrpnFRGt2A	AND THATS BECAUSE ABOUT HALF WAY THROUGH THE MOVIE I REALIZED THAT THIS IS JUST ITS REALLY JUST A CARTOON	-0.8	6.3954649000000074
8qrpnFRGt2A_21	149.28322	154.8106576	21	8qrpnFRGt2A	IF YOU LOOK AT IT AS A LIVE ACTION MOVIE YOU YOURE GONNA BE DISAPPOINTED	-2.0	5.527437600000013
8qrpnFRGt2A_22	154.8106576	160.6773243	22	8qrpnFRGt2A	BUT IF YOU LOOK AT IT AS A CARTOON WHICH IS PRETTY MUCH MOSTLY IS WITH ALL THE CGI FX	-1.0	5.866666699999996
8qrpnFRGt2A_23	160.2183673	162.3834467	23	8qrpnFRGt2A	AND AND THERE IS A LOT OF IT	-0.333333333333	2.165079399999996
8qrpnFRGt2A_1	1.479138322	14.54943311	1	8qrpnFRGt2A	AND UM I HAVE TO ADMIT I WAS WATCHING THIS I PURPOSLY PUT IT ON BECAUSE I FIGURED IT WOULD BE SOMETHING THAT WOULD BE STUPID THAT I COULD FALL ASLEEP IN THE MIDDLE OF AND NOT MISS TOO MUCH	-1.4	13.070294788
8qrpnFRGt2A_3	20.78526077	26.41247166	3	8qrpnFRGt2A	SO I DIDNT DIDNT HAVE VERY HIGH EXPECTATIONS FOR THIS MOVIE	-1.6	5.627210890000001
8qrpnFRGt2A_2	17.45283447	20.78526077	2	8qrpnFRGt2A	JUST WANTED SOMETHING TO WATCH WHILE I WAS FALLING ASLEEP	-0.4	3.3324263000000016
8qrpnFRGt2A_5	35.70136054	41.44829932	5	8qrpnFRGt2A	BECAUSE I THREE MAJOR COMPLAINTS I HAVE ABOUT THIS MOVIE	-1.4	5.746938779999994
8qrpnFRGt2A_4	26.41247166	35.70136054	4	8qrpnFRGt2A	AND I UM PRETTY MUCH IT PRETTY MUCH MET MY LOW EXPECTATIONS FOR THE MOST PART	-1.4	9.288888880000002
8qrpnFRGt2A_7	50.33809524	59.2877551	7	8qrpnFRGt2A	AND UM THE STORY WAS PRETTY WEIRD	-1.6	8.949659859999997
8qrpnFRGt2A_6	41.44829932	50.33809524	6	8qrpnFRGt2A	UM BIGGEST ONE IS THE CGI EFFECTS WERE JUST TERRIBLE	-2.6	8.889795920000005
8qrpnFRGt2A_9	64.98480726	67.80839002	9	8qrpnFRGt2A	AND MIGHT HAVE BEEN IT MIGHT HAVE MADE MORE SENSE	-1.0	2.823582760000008
8qrpnFRGt2A_8	59.2877551	64.98480726	8	8qrpnFRGt2A	UM AND AGAIN I I IF I HAD TO PAY CLOSER ATTENTION I MIGHT HAVE FOLLOWED IT MORE	-0.8	5.697052159999998
8qrpnFRGt2A_11	79.14263039	84.51043084	11	8qrpnFRGt2A	WHICH I MEAN FOR A MOVIE ABOUT JI JOE NINTY MINUTES IS ENOUGH	-0.8	5.367800450000004
8qrpnFRGt2A_10	67.80839002	79.14263039	10	8qrpnFRGt2A	UM UM THIS MOVIE THIS MOVIE UM BY HALF WAY THROUGH I WAS CHECKING THE TIME AND SAW THAT THIS MOVIE WAS TWO HOURS LONG	-2.2	11.33424036999999
8qrpnFRGt2A_13	92.46235828	93.60975057	13	8qrpnFRGt2A	BUT THATS JUST ME	-0.333333333333	1.147392289999999
8qrpnFRGt2A_12	84.51043084	92.46235828	12	8qrpnFRGt2A	OK I DONT NEED A THREE HOUR MINI XXX ABOUT JI JOE	-2.0	7.951927440000006
8qrpnFRGt2A_15	96.62290249	112.9557823	15	8qrpnFRGt2A	AND THE LAST BIG THING WAS UM JUST THE THE IT IT I KNOW ITS ABOUT JIJOE YOU KNOW OBVIOUSLY ITS GONNA BE ABOUT THE ARMY BUT IT JUST FELT LIKE UM LIKE UM MILITARY PROPAGANDA KIND OF LIKE YOU KNOW	-1.6	16.332879809999994
8qrpnFRGt2A_14	93.60975057	96.62290249	14	8qrpnFRGt2A	I THOUGHT THAT TWO HOURS WAS WAY TOO LONG FOR THIS MOVIE	-1.8	3.0131519199999985
8qrpnFRGt2A_17	125.4573696	126.8442177	17	8qrpnFRGt2A	OF COURSE ITS TOO MUCH	-0.666666666667	1.3868480999999946
8qrpnFRGt2A_16	112.9557823	116.7072562	16	8qrpnFRGt2A	IT FELL LIKE I WAS WATCHING ONE OF THOSE ARMY OF ONE COMMERCIALS SOMETIMES	-1.0	3.7514739000000077
8qrpnFRGt2A_19	131.0646259	142.8877551	19	8qrpnFRGt2A	I I GUESS UM BUT THE FUNNY THING IS UM I MEAN FUNNY THING IS DESPITE AS DESPITE EVERYTHING BAD ABOUT THIS MOVIE I ENDED UP HALF WAY LIKING IT	0.6	11.823129199999983
8qrpnFRGt2A_18	126.8442177	131.0646259	18	8qrpnFRGt2A	OF COURSE ITS GONNA BE MAKING THEM LOOK GOOD JUST FINE	0.6	4.2204082000000085
9J25DZhivz8_24	160.3780045	162.084127	24	9J25DZhivz8	AND I I ALWAYS THINK THATS HILARIOUS	1.2	1.7061224999999922
9J25DZhivz8_25	162.084127	167.3321995	25	9J25DZhivz8	BUT WHAT MADE THIS MOVIE REALLY FUN WAS SOME OF THE ADULT HUMOUR JABS	2.0	5.248072500000006
9J25DZhivz8_20	153.5235828	154.6210884	20	9J25DZhivz8	I THOUGHT IT WAS REALLY COOL	2.4	1.0975055999999768
9J25DZhivz8_21	154.6210884	155.6587302	21	9J25DZhivz8	THAT WAS A GREAT EFFECT	1.2	1.0376418000000172
9J25DZhivz8_22	155.6587302	158.821542	22	9J25DZhivz8	THERE WAS A LOT OF CHEAP CHILD HUMOUR	-0.8	3.162811799999986
9J25DZhivz8_23	158.4723356	160.3780045	23	9J25DZhivz8	WHICH EVERYONE CAN RELATE TO	1.2	1.905668899999995
9J25DZhivz8_1	11.65600907	14.00068027	1	9J25DZhivz8	THIS MOVIE IS ADORABLE	2.2	2.3446712000000005
9J25DZhivz8_3	70.33265306	72.74716553	3	9J25DZhivz8	THERE WERE SOME REALLY GOOD THINGS ABOUT THIS MOVIE	2.0	2.4145124700000054
9J25DZhivz8_2	67.49909297	70.33265306	2	9J25DZhivz8	THIS MOVIE IS JUST TOO ADORABLE	2.4	2.8335600899999918
9J25DZhivz8_5	75.41111111	76.71814059	5	9J25DZhivz8	THE VISUALS WERE GREAT	1.8	1.3070294800000113
9J25DZhivz8_4	72.74716553	75.41111111	4	9J25DZhivz8	THE VOICE ACTING EXCELLENT	2.8	2.6639455799999894
9J25DZhivz8_7	83.68231293	94.10861678	7	9J25DZhivz8	TOY STORY HAD ELEMENTS OF IT BUT THIS MOVIE PLAYED WITH 3D AND UM DIFFERENT WAYS TO COME AT YOU OUT OF THE SCREEN	2.2	10.42630385000001
9J25DZhivz8_6	76.71814059	84.330839	6	9J25DZhivz8	THIS WAS PROBABLY THE BEST 3D MOVIE IVE SEEN IN A LONG TIME COZ IT ACTUALLY USED 3D	2.8	7.612698409999993
9J25DZhivz8_9	96.12403628	99.44648526	9	9J25DZhivz8	THE VOICE ACTING IN THIS WAS INCREDIBLE	2.6	3.3224489800000043
9J25DZhivz8_8	94.10861678	96.12403628	8	9J25DZhivz8	SO I LIKED THAT A LOT	2.2	2.015419499999993
9J25DZhivz8_11	108.8351474	111.9879819	11	9J25DZhivz8	OF I COULDNT I COULDNT EVEN BELIEVE IT WAS RUSSELL BRAND	0.8	3.1528344999999973
9J25DZhivz8_10	99.44648526	108.8351474	10	9J25DZhivz8	STEVE CARELL VOICES GRU AND RUSSELL BRAND ACTUALLY REALLY IMPRESSED ME WITH HIS OLD MAN VOICE FOR THE DOCTOR	1.8	9.388662139999994
9J25DZhivz8_13	114.3027211	118.4034014	13	9J25DZhivz8	AND THERE WAS MAYBE ONE TIME WHEN I THOUGHT I ACTUALLY HEARD RUSSELL BRAND HIMSELF	-0.25	4.100680300000008
9J25DZhivz8_12	111.9879819	114.3027211	12	9J25DZhivz8	I KEPT I WAS LISTENING BORED	0.2	2.3147392000000053
9J25DZhivz8_15	123.8210884	124.7190476	15	9J25DZhivz8	AS FOR 3D I SAY YES	1.0	0.8979592000000025
9J25DZhivz8_14	118.4034014	123.8210884	14	9J25DZhivz8	BUT OTHERWISE I THOUGHT HE WAS EXCELLENT	1.8	5.417686999999987
9J25DZhivz8_17	132.9802721	135.5843537	17	9J25DZhivz8	AND SOME PEOPLE MIGHT THINK THAT THERES A LOT OF CHEAP TRICKS	0.5	2.6040816000000007
9J25DZhivz8_16	124.7190476	129.9571429	16	9J25DZhivz8	THERES ONE SCENE IN THIS MOVIE THAT MAKES 3D ENTIRELY WORTH IT	2.4	5.238095300000012
9J25DZhivz8_19	148.8941043	153.5235828	19	9J25DZhivz8	I MEAN MY STOMACH WAS ALMOST GOING WOHU AS WE WENT DOWN THE BIG DROP	0.6	4.629478500000005
9J25DZhivz8_18	135.5843537	148.8941043	18	9J25DZhivz8	BUT THERES A ROLLER COASTER SCENE AND IF YOU ARE UM GET A LITTLE BIT MOTION SICK YOU MIGHT NOT WANNA SEE IT IN 3D BECAUSE YOULL FEEL LIKE YOURE ON THIS COASTER	0.6	13.309750600000001
9T9Hf74oK10_24	149.9217687	151.8673469	24	9T9Hf74oK10	AND YOU DONT EXACTLY KNOW WHATS GOING ON	-1.0	1.9455782
9T9Hf74oK10_25	172.9294785	176.1721088	25	9T9Hf74oK10	AND I THINK EARLY ON THE TWIST IS REVEALED	-0.6	3.242630300000002
9T9Hf74oK10_20	130.4460317	132.5712018	20	9T9Hf74oK10	AND YOU DONT EXACTLY KNOW WHAT IS GOING ON	-0.8	2.1251701000000196
9T9Hf74oK10_21	132.5712018	138.4777778	21	9T9Hf74oK10	I THINK IT TAKES PLACE SOMETIME UM ITS I DONT THINK ITS PRESENT DAY	0.0	5.906576000000001
9T9Hf74oK10_22	138.4777778	142.1294785	22	9T9Hf74oK10	BUT ITS UM ITS SOMEONE MODERN I WOULD SAY	0.4	3.651700699999992
9T9Hf74oK10_23	142.1294785	144.4442177	23	9T9Hf74oK10	ITS NOT ITS NOT LIKE A PERIOD PIECE OR ANYTHING	0.2	2.314739199999991
9T9Hf74oK10_1	1.269614512	2.307256236	1	9T9Hf74oK10	WATCH THIS FUCKING MOVIE	-0.5	1.0376417240000002
9T9Hf74oK10_3	28.50770975	31.36122449	3	9T9Hf74oK10	I THINK A LOT OF PEOPLE ARE REALLY SPLIT ABOUT THIS MOVIE	-0.4	2.8535147400000014
9T9Hf74oK10_2	13.01292517	20.3861678	2	9T9Hf74oK10	AND UM PARTICULARLY THE MOVIES THAT I FEEL LIKE SHOULDVE GOTTEN NOMINATED BUT DIDNT AND NEVER LET ME GO IS ACTUALLY ONE OF THOSE MOVIES	1.6	7.373242629999998
9T9Hf74oK10_5	34.12494331	36.92857143	5	9T9Hf74oK10	IT WAS A PRETTY SLOW MOVIE FOR THE MOST PART	-1.8	2.803628119999999
9T9Hf74oK10_4	31.36122449	34.12494331	4	9T9Hf74oK10	THERES A CERTAIN DEADPAN NATURE TO IT	-0.8	2.7637188199999976
9T9Hf74oK10_7	39.59251701	48.81156463	7	9T9Hf74oK10	BUT THERE ARE YOU KNOW THERERE CRITICS OF MOVIES THAT ARE SOMETIMES TOO THOUGHFUL IN A WAY AND I THINK THAT WOULD NEVER LET ME GO	-0.8	9.219047619999998
9T9Hf74oK10_6	36.92857143	39.91179138	6	9T9Hf74oK10	AND IT WAS IT WAS THOUGHFUL	1.0	2.9832199499999987
9T9Hf74oK10_9	60.44512472	66.23197279	9	9T9Hf74oK10	UM IN A WAY A LOT OF THE THEMES IN NEVER LET ME GO WHICH WERE VERY PROFOUND AND DEEP	1.6	5.786848069999998
9T9Hf74oK10_8	48.81156463	60.44512472	8	9T9Hf74oK10	A LOT OF CRITICS SAID THAT IT RELIED TOO MUCH ON THE AUDIENCE TO UM EXPLORE THE THEMES IN THE FILM AND YOU KNOW TIGHTLY SO I GUESS WHICH	-1.8	11.633560090000003
9T9Hf74oK10_11	67.94807256	75.56077098	11	9T9Hf74oK10	AND I THINK THAT THE MOVIE DID RELY ON YOU TO KIND OF FIGURE IT OUT AND KIND OF DEAL WITH THOSE IDEAS BY YOURSELF	0.0	7.612698420000001
9T9Hf74oK10_10	66.23197279	67.94807256	10	9T9Hf74oK10	THEY WERENT FULLY EXPLORED	-1.2	1.7160997699999996
9T9Hf74oK10_13	93.02108844	98.05963719	13	9T9Hf74oK10	THOSE THREE ARE SOME OF THE BEST YOUNG ACTORS OF TODAY	2.6	5.038548750000004
9T9Hf74oK10_12	75.56077098	79.04285714	12	9T9Hf74oK10	BUT REGARDLESS I THOUGHT IT WAS A VERY GOOD MOVIE	2.2	3.4820861599999944
9T9Hf74oK10_15	105.8120181	109.3340136	15	9T9Hf74oK10	AND KEIRA KNIGHTLEY I MEAN EVERYBODY KNOWS HER FROM THE PIRATES OF THE CARRIBEAN	-0.4	3.5219955000000027
9T9Hf74oK10_14	101.4120181	105.8120181	14	9T9Hf74oK10	SHE AND EVERYTHING SHE DOES SHE HAS SO MUCH GRACE TO IT AND SO MUCH FLUIDITY	2.0	4.400000000000006
9T9Hf74oK10_17	113.8537415	117.0265306	17	9T9Hf74oK10	AND ANDREW GARFIELD OF COURSE EVERYBODY KNOWS HIM FORM THE SOCIAL NETWORK	0.0	3.172789100000003
9T9Hf74oK10_16	109.3340136	113.8537415	16	9T9Hf74oK10	BUT I MEAN IN HER OTHER WORKS LIKE PRIDE AND PREJUDICE SHES JUST BEEN REALY FANTASTIC	2.6	4.519727899999992
9T9Hf74oK10_19	123.1326531	125.7367347	19	9T9Hf74oK10	BUT ANYWAYS THEY DID UM THEY DID ACT VERY WELL	1.4	2.6040816000000007
9T9Hf74oK10_18	119.6705215	123.1326531	18	9T9Hf74oK10	SO LOOK OUT FOR THAT THAT SHOULD BE INTERESTING	1.2	3.462131599999992
9c67fiY0wGQ_11	81.62698413	83.7521542	11	9c67fiY0wGQ	AND CHILDREN WILL LIKE THE MOVIE	1.6	2.12517007000001
9c67fiY0wGQ_10	77.10725624	81.62698413	10	9c67fiY0wGQ	PARENTS WILL FIND THEMSELVES LAUGHING AS THEY REMINISCE THEY CHILDHOOD	1.6	4.519727889999999
9c67fiY0wGQ_12	83.7521542	88.14217687	12	9c67fiY0wGQ	SINCE THE SMURFS ARE SO ADORABLE AND THEY GO ON THRILLING ADVENTURES	2.0	4.390022669999993
9c67fiY0wGQ_1	9.181632653	12.59387755	1	9c67fiY0wGQ	AT FIRST I THOUGHT THE MOVIE WOULD APPEAL MORE TO YOUNGER AUDIENCE	-0.2	3.4122448970000008
9c67fiY0wGQ_3	38.98390023	46.43696145	3	9c67fiY0wGQ	I THINK THE MOVIE REALLY DEPICTED THE LIVELINESS OF NEW YORK CITY WHILE SINCE IM A NEW YORKER MYSELF	2.0	7.453061219999995
9c67fiY0wGQ_2	12.59387755	16.07596372	2	9c67fiY0wGQ	BUT I ACTUALLY FOUND MYSELF ENJOYING THE MOVIE AND LAUGHING	1.8	3.4820861700000005
9c67fiY0wGQ_5	50.94671202	54.52857143	5	9c67fiY0wGQ	THE MOVIE ALSO DELIVERS MANY MEANINGFUL MESSAGES	2.0	3.58185941
9c67fiY0wGQ_4	46.43696145	50.94671202	4	9c67fiY0wGQ	I ALSO LIKED HOW THE STORYLINE OF THE MOVIE WORKED TOGETHER SMOOTHLY	2.0	4.509750570000001
9c67fiY0wGQ_7	68.51678005	72.35804989	7	9c67fiY0wGQ	THEYRE SO HILARIOUS AND SIMILAR TO XXX PERSON WITH THAT	2.0	3.8412698400000096
9c67fiY0wGQ_6	61.64240363	68.51678005	6	9c67fiY0wGQ	I ALSO THOUGHT SOME PARTS OF THE MOVIE WERE FUNNY FOR EXAMPLE UM GARGAMELS CAT FACIAL EXPRESSIONS	1.8	6.874376419999997
9c67fiY0wGQ_9	75.14172336	77.10725624	9	9c67fiY0wGQ	IT IS A FUN FAMILY FILM	1.8	1.9655328799999978
9c67fiY0wGQ_8	72.35804989	75.14172336	8	9c67fiY0wGQ	I RECOMMEND THIS FILM TO CHILDREN SIX AND UP	2.2	2.7836734699999965
9qR7uwkblbs_24	137.9888889	139.1562358	24	9qR7uwkblbs	I WAS KIND OF UPSET ABOUT THAT	-1.0	1.167346899999984
9qR7uwkblbs_25	139.1562358	142.2891156	25	9qR7uwkblbs	THERES A GIANT ASS TWIST TO THIS MOVIE AT THE END	1.6	3.132879800000012
9qR7uwkblbs_26	142.2891156	144.4442177	26	9qR7uwkblbs	LIKE ITS OBVIOSLY NOT LIKE A SERIOUS FUCKING MOVIE OR ANYTHING	-1.0	2.1551020999999935
9qR7uwkblbs_27	144.4442177	146.2501134	27	9qR7uwkblbs	ITS COMEDY ROMANTIC ROMCOM RAOA	0.2	1.8058957000000078
9qR7uwkblbs_20	125.2478458	126.6746032	20	9qR7uwkblbs	AND SHE DIDNT REALLY ACT LIKE ME AT ALL	-0.5	1.4267574000000138
9qR7uwkblbs_21	126.6746032	127.9217687	21	9qR7uwkblbs	AND I WAS KIND OF UPSET ABOUT IT	-1.6	1.2471654999999942
9qR7uwkblbs_22	127.9217687	130.2365079	22	9qR7uwkblbs	BECAUSE LIKE SHE MUSTVE BEEN AN ANIMAL AND SHE WASNT	-0.5	2.314739199999991
9qR7uwkblbs_23	129.8473923	137.9888889	23	9qR7uwkblbs	AND I WAS THINKIN LIKE IF I CAN BE MOTHER FUCKING EMMA STONE AND CHRIS CAN BE ROYAN GOSLING AND THAT WOULD BE JUST GREAT DIDNT REALLY HAPPEN IN THE MOVIE	-1.4	8.14149660000001
9qR7uwkblbs_28	145.9907029	151.468254	28	9qR7uwkblbs	IM A LITTLE DISAPPOINTED IN MYSELF FOR NOT REALISING THE TWIST BEFORE IT ACTUALLY TWISTED	-1.0	5.4775510999999995
9qR7uwkblbs_29	151.468254	153.962585	29	9qR7uwkblbs	BECAUSE LIKE WHAT THE FUCK LIKE THATS WHAT IM GOOD AT	-1.25	2.4943309999999883
9qR7uwkblbs_1	3.454648526	6.906802721	1	9qR7uwkblbs	OR WHAT I WOULD LIKE TO CALL RAYAN GOSLING LEATHER SHOE AND SUIT PORN	-0.8	3.452154195
9qR7uwkblbs_3	14.56938776	16.3952381	3	9qR7uwkblbs	SO THERES NOT GONNA BE ANY OF BAD SHIT	0.8	1.8258503400000006
9qR7uwkblbs_2	12.11496599	14.56938776	2	9qR7uwkblbs	BUT I ACTUALLY REALLY FUCKING LOVE THIS MOVIE	2.8	2.4544217699999997
9qR7uwkblbs_5	53.52086168	60.67460317	5	9qR7uwkblbs	I THINK THAT THAT THEY PERSONALLY THOUGHT THAT RACHEL WITHERS REALLY FUCKING LOVE SUITS AND RYAN GOSLING SO THEY MADE THIS MOVIE WITH ME IN MIND	0.8	7.1537414899999945
9qR7uwkblbs_4	50.86689342	53.52086168	4	9qR7uwkblbs	SO ANYWAY THE MOVIE WAS REALLY FUCKING AWESOME	3.0	2.6539682600000063
9qR7uwkblbs_7	71.32040816	73.54535147	7	9qR7uwkblbs	I WISH I WAS RYAN GOSLING	1.6	2.2249433100000005
9qR7uwkblbs_6	61.961678	64.45600907	6	9qR7uwkblbs	NO REALLY LIKE RACHEL WHITERS NEEDS SOME FUCKING FAT MATERIAL	-2.2	2.494331069999994
9qR7uwkblbs_9	74.9521542	77.86553288	9	9qR7uwkblbs	IM NOT GONNA FUCKING SPOIL ANYTHING FOR YOU JUST BECAUSE THAT WOULD BE RUDE	-1.2	2.913378680000008
9qR7uwkblbs_8	73.45555556	74.9521542	8	9qR7uwkblbs	RYAN GOSLING THE BEST PART IN THE MOVIE	1.0	1.496598640000002
9qR7uwkblbs_11	81.35759637	89.58888889	11	9qR7uwkblbs	BEST PART OF THE FUCKING ASS MOVIE WAS THIS ONE SCENE WHERE RYAN GOSLING WAS JUST STANDING THERE IN A FUCKING SUIT EATING PIZZA IN SLOW ASS MOTION	1.2	8.23129252000001
9qR7uwkblbs_10	77.86553288	81.35759637	10	9qR7uwkblbs	AND YOU SHOULD ALL GO OUT AND SEE IT AND YOU KNOW STUFF	1.6	3.4920634899999925
9qR7uwkblbs_13	95.19614512	99.79569161	13	9qR7uwkblbs	EMMA STONE WAS IN THIS MOVIE AS WELL AND YOU WOULDNT REALLY KNOW IT COZ SHE WAS HARDLY IN IT	-1.6	4.599546490000009
9qR7uwkblbs_12	89.58888889	95.19614512	12	9qR7uwkblbs	THAT WAS JUST LIKE HU LIKE ZOOMING IN ON HIM AND IM JUST LIKE SITTING HERE LIKE ANY MOTHER FUCKERS DROP	-0.8	5.60725622999999
